source,target,relationship
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
Squalus acanthias,,associatedWith
